date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,carm-elo1_pre,carm-elo2_pre,carm-elo_prob1,carm-elo_prob2,carm-elo1_post,carm-elo2_post,raptor1_pre,raptor2_pre,raptor_prob1,raptor_prob2,score1,score2,quality,importance,total_rating
2012-02-03,2012,0,,TOR,WAS,1350.0326,1315.9259,0.6839490994904136,0.3160509005095864,1358.3942,1307.5643,,,,,,,,,,,106,89,1,"",""
2012-02-03,2012,0,,ORL,CLE,1538.2794,1390.7246,0.8061273106396665,0.19387268936033353,1541.2179,1387.7861,,,,,,,,,,,102,94,28,"",""
2012-02-03,2012,0,,DET,MIL,1335.2607,1524.4858,0.37434507164804276,0.6256549283519572,1347.4951,1512.2515,,,,,,,,,,,88,80,15,"",""
2012-02-03,2012,0,,DAL,IND,1614.4237,1568.1879,0.6988443776536858,0.3011556223463142,1596.9941,1585.6174,,,,,,,,,,,87,98,84,"",""
2012-02-03,2012,0,,NJN,MIN,1350.3218,1435.6672,0.5210771667390007,0.47892283326099927,1344.4264,1441.5626,,,,,,,,,,,105,108,7,"",""
2012-02-03,2012,0,,BOS,NYK,1564.8088,1458.7867,0.7660174733875854,0.2339825266124146,1566.75,1456.8456,,,,,,,,,,,91,89,51,"",""
2012-02-03,2012,0,,DEN,LAL,1635.2719,1583.9594,0.7049588859892356,0.2950411140107644,1625.127,1594.1042,,,,,,,,,,,89,93,89,"",""
2012-02-03,2012,0,,HOU,PHO,1531.7628,1470.4015,0.7168460396729273,0.28315396032707274,1539.4019,1462.7625,,,,,,,,,,,99,81,46,"",""
2012-02-04,2012,0,,MIN,HOU,1441.5626,1539.4019,0.5031094571696126,0.49689054283038736,1451.2192,1529.7452,,,,,,,,,,,100,91,41,"",""
2012-02-04,2012,0,,WAS,LAC,1307.5643,1514.4646,0.3508357518404937,0.6491642481595064,1294.819,1527.21,,,,,,,,,,,81,107,10,"",""
2012-02-04,2012,0,,SAS,OKC,1605.1874,1668.4932,0.5526117265808049,0.44738827341919507,1614.7592,1658.9214,,,,,,,,,,,107,96,94,"",""
2012-02-04,2012,0,,PHO,CHO,1462.7625,1294.3287,0.8242236067077534,0.1757763932922466,1465.0004,1292.0908,,,,,,,,,,,95,89,4,"",""
2012-02-04,2012,0,,MIL,CHI,1512.2515,1663.4376,0.4268656385396337,0.5731343614603663,1497.4327,1678.2563,,,,,,,,,,,90,113,82,"",""
2012-02-04,2012,0,,POR,DEN,1559.8082,1625.127,0.5497451460161555,0.45025485398384446,1574.1606,1610.7745,,,,,,,,,,,117,97,84,"",""
2012-02-04,2012,0,,SAC,GSW,1396.0071,1460.6353,0.5507289659773272,0.44927103402267277,1403.9407,1452.7017,,,,,,,,,,,114,106,16,"",""
2012-02-04,2012,0,,DET,NOP,1347.4951,1411.6311,0.5514299061269629,0.44857009387303715,1351.7091,1407.4171,,,,,,,,,,,89,87,5,"",""
2012-02-04,2012,0,,CLE,DAL,1387.7861,1596.9941,0.34781630494127547,0.6521836950587245,1395.7765,1589.0038,,,,,,,,,,,91,88,39,"",""
2012-02-04,2012,0,,NYK,NJN,1456.8456,1344.4264,0.7725529715075905,0.2274470284924095,1460.1166,1341.1554,,,,,,,,,,,99,92,9,"",""
2012-02-04,2012,0,,IND,ORL,1585.6174,1541.2179,0.6966150159536174,0.3033849840463826,1575.6553,1551.1801,,,,,,,,,,,81,85,75,"",""
2012-02-04,2012,0,,ATL,PHI,1562.8093,1572.7358,0.6267980594826466,0.37320194051735345,1547.9336,1587.6116,,,,,,,,,,,87,98,76,"",""
2012-02-04,2012,0,,UTA,LAL,1478.9987,1594.1042,0.47827512488026763,0.5217248751197323,1489.2797,1583.8232,,,,,,,,,,,96,87,62,"",""
2012-02-05,2012,0,,MIA,TOR,1671.9952,1358.3942,0.9153575424428104,0.08464245755718958,1672.9789,1357.4105,,,,,,,,,,,95,89,45,"",""
2012-02-05,2012,0,,BOS,MEM,1566.75,1588.3846,0.6109025208065257,0.38909747919347426,1577.9031,1577.2316,,,,,,,,,,,98,80,80,"",""
2012-02-06,2012,0,,NOP,SAC,1407.4171,1403.9407,0.6446623071948692,0.35533769280513083,1394.6544,1416.7034,,,,,,,,,,,92,100,10,"",""
2012-02-06,2012,0,,MEM,SAS,1577.2316,1614.7592,0.5889484539295184,0.41105154607048155,1568.5062,1623.4845,,,,,,,,,,,84,89,85,"",""
2012-02-06,2012,0,,DEN,HOU,1610.7745,1529.7452,0.7392527668760724,0.26074723312392756,1593.9458,1546.574,,,,,,,,,,,90,99,77,"",""
2012-02-06,2012,0,,WAS,TOR,1294.819,1357.4105,0.5536280840603728,0.4463719159396272,1299.6649,1352.5646,,,,,,,,,,,111,108,1,"",""
2012-02-06,2012,0,,ORL,LAC,1551.1801,1527.21,0.6712025972184323,0.32879740278156766,1540.693,1537.697,,,,,,,,,,,102,107,64,"",""
2012-02-06,2012,0,,ATL,PHO,1547.9336,1465.0004,0.7413597976075518,0.2586402023924482,1531.0269,1481.9071,,,,,,,,,,,90,99,48,"",""
2012-02-06,2012,0,,POR,OKC,1574.1606,1658.9214,0.5219169184193584,0.4780830815806416,1567.4775,1665.6045,,,,,,,,,,,107,111,91,"",""
2012-02-06,2012,0,,PHI,LAL,1587.6116,1583.8232,0.6450736187486502,0.3549263812513498,1592.2241,1579.2107,,,,,,,,,,,95,90,82,"",""
2012-02-06,2012,0,,NJN,CHI,1341.1554,1678.2563,0.20345115594381688,0.7965488440561831,1335.3589,1684.0529,,,,,,,,,,,87,108,42,"",""
2012-02-06,2012,0,,NYK,UTA,1460.1166,1489.2797,0.6005530403251251,0.39944695967487487,1468.4417,1480.9546,,,,,,,,,,,99,88,35,"",""
2012-02-07,2012,0,,IND,UTA,1575.6553,1480.9546,0.7541347276754884,0.2458652723245116,1578.6494,1477.9604,,,,,,,,,,,104,99,58,"",""
2012-02-07,2012,0,,GSW,OKC,1452.7017,1665.6045,0.3430073939678789,0.6569926060321212,1449.1841,1669.1221,,,,,,,,,,,116,119,70,"",""
2012-02-07,2012,0,,BOS,CHO,1577.9031,1292.0908,0.9021119482336416,0.0978880517663584,1579.4556,1290.5383,,,,,,,,,,,94,84,14,"",""
2012-02-07,2012,0,,MIA,CLE,1672.9789,1395.7765,0.8976472100135376,0.10235278998646236,1675.1896,1393.5658,,,,,,,,,,,107,91,56,"",""
2012-02-07,2012,0,,MIL,PHO,1497.4327,1481.9071,0.6603868919593863,0.33961310804061373,1490.4011,1488.9387,,,,,,,,,,,105,107,41,"",""
2012-02-07,2012,0,,MIN,SAC,1451.2192,1416.7034,0.6844579353348982,0.3155420646651018,1453.9723,1413.9503,,,,,,,,,,,86,84,18,"",""
2012-02-08,2012,0,,WAS,NYK,1299.6649,1468.4417,0.4022951406158482,0.5977048593841519,1289.8562,1478.2504,,,,,,,,,,,93,107,5,"",""
2012-02-08,2012,0,,CLE,LAC,1393.5658,1537.697,0.4368294648921204,0.5631705351078796,1403.3882,1527.8746,,,,,,,,,,,99,92,29,"",""
2012-02-08,2012,0,,POR,HOU,1567.4775,1546.574,0.667295105776247,0.33270489422375304,1555.0477,1559.0038,,,,,,,,,,,96,103,72,"",""
2012-02-08,2012,0,,DEN,DAL,1593.9458,1589.0038,0.6465925521126702,0.3534074478873298,1579.2958,1603.6538,,,,,,,,,,,95,105,84,"",""
2012-02-08,2012,0,,NOP,CHI,1394.6544,1684.0529,0.2515683038494052,0.7484316961505948,1386.7598,1691.9475,,,,,,,,,,,67,90,58,"",""
2012-02-08,2012,0,,NJN,DET,1335.3589,1351.7091,0.618108378372075,0.381891621627925,1324.213,1362.855,,,,,,,,,,,92,99,1,"",""
2012-02-08,2012,0,,MEM,MIN,1568.5062,1453.9723,0.7746848827396161,0.2253151172603839,1571.2129,1451.2656,,,,,,,,,,,85,80,50,"",""
2012-02-08,2012,0,,PHI,SAS,1592.2241,1623.4845,0.5976533674392784,0.40234663256072156,1579.098,1636.6106,,,,,,,,,,,90,100,88,"",""
2012-02-08,2012,0,,TOR,MIL,1352.5646,1490.4011,0.4457631408915447,0.5542368591084553,1345.8732,1497.0925,,,,,,,,,,,99,105,13,"",""
2012-02-08,2012,0,,ORL,MIA,1540.693,1675.1896,0.45051789902441775,0.5494821009755823,1554.5405,1661.342,,,,,,,,,,,102,89,88,"",""
2012-02-08,2012,0,,ATL,IND,1531.0269,1578.6494,0.5748113938833237,0.4251886061166763,1539.4967,1570.1796,,,,,,,,,,,97,87,71,"",""
2012-02-09,2012,0,,DEN,GSW,1579.2958,1449.1841,0.7899508911460669,0.21004910885393313,1561.7148,1466.7649,,,,,,,,,,,101,109,51,"",""
2012-02-09,2012,0,,PHO,HOU,1488.9387,1559.0038,0.5429734991409323,0.4570265008590677,1479.5787,1568.3638,,,,,,,,,,,89,96,57,"",""
2012-02-09,2012,0,,SAC,OKC,1413.9503,1669.1221,0.2904415170480194,0.7095584829519805,1425.3527,1657.7197,,,,,,,,,,,106,101,60,"",""
2012-02-09,2012,0,,BOS,LAL,1579.4556,1579.2107,0.6403897181469165,0.3596102818530835,1573.8274,1584.8389,,,,,,,,,,,87,88,80,"",""
2012-02-10,2012,0,,WAS,MIA,1289.8562,1661.342,0.1732455345246904,0.8267544654753096,1285.6865,1665.5117,,,,,,,,,,,89,106,25,"",""
2012-02-10,2012,0,,ORL,ATL,1554.5405,1539.4967,0.6597645940639774,0.34023540593602264,1547.5184,1546.5188,,,,,,,,,,,87,89,68,"",""
2012-02-10,2012,0,,PHI,LAC,1579.098,1527.8746,0.7048521955809175,0.2951478044190825,1572.616,1534.3567,,,,,,,,,,,77,78,70,"",""
2012-02-10,2012,0,,CHO,CHI,1290.5383,1691.9475,0.14994266314283297,0.850057336857167,1285.1276,1697.3583,,,,,,,,,,,64,95,30,"",""
2012-02-10,2012,0,,CLE,MIL,1403.3882,1497.0925,0.5090592490875641,0.49094075091243594,1399.2522,1501.2285,,,,,,,,,,,112,113,24,"",""
2012-02-10,2012,0,,DET,NJN,1362.855,1324.213,0.6895652315842421,0.3104347684157579,1371.0411,1316.0269,,,,,,,,,,,109,92,1,"",""
2012-02-10,2012,0,,MIN,DAL,1451.2656,1603.6538,0.425173552374975,0.574826447625025,1444.3997,1610.5198,,,,,,,,,,,97,104,57,"",""
2012-02-10,2012,0,,MEM,IND,1571.2129,1570.1796,0.6414342012024168,0.3585657987975832,1576.3436,1565.0488,,,,,,,,,,,98,92,77,"",""
2012-02-10,2012,0,,UTA,OKC,1477.9604,1657.7197,0.38719189111964486,0.6128081088803552,1468.598,1667.0822,,,,,,,,,,,87,101,74,"",""
2012-02-10,2012,0,,TOR,BOS,1345.8732,1573.8274,0.3237560499698592,0.6762439500301408,1363.4058,1556.2949,,,,,,,,,,,86,74,25,"",""
2012-02-10,2012,0,,NOP,POR,1386.7598,1555.0477,0.4029720436448479,0.5970279563551522,1379.8214,1561.9861,,,,,,,,,,,86,94,31,"",""
2012-02-10,2012,0,,NYK,LAL,1478.2504,1584.8389,0.49051952270033944,0.5094804772996606,1486.868,1576.2212,,,,,,,,,,,92,85,60,"",""
2012-02-11,2012,0,,DAL,POR,1610.5198,1561.9861,0.7016209637598426,0.2983790362401574,1613.5017,1559.0042,,,,,,,,,,,97,94,82,"",""
2012-02-11,2012,0,,NJN,SAS,1316.0269,1636.6106,0.21929459832398718,0.7807054016760129,1311.2319,1641.4055,,,,,,,,,,,89,103,28,"",""
2012-02-11,2012,0,,CLE,PHI,1399.2522,1572.616,0.3959626893524717,0.6040373106475283,1389.1813,1582.6869,,,,,,,,,,,84,99,37,"",""
2012-02-11,2012,0,,IND,DEN,1565.0488,1561.7148,0.6444745092992241,0.3555254907007759,1556.1625,1570.6012,,,,,,,,,,,109,113,75,"",""
2012-02-11,2012,0,,SAC,PHO,1425.3527,1479.5787,0.565495570896187,0.43450442910381304,1410.2533,1494.6781,,,,,,,,,,,84,98,25,"",""
2012-02-11,2012,0,,CHO,LAC,1285.1276,1534.3567,0.2975416799418505,0.7024583200581496,1274.9354,1544.5488,,,,,,,,,,,86,111,9,"",""
2012-02-11,2012,0,,MIN,NYK,1444.3997,1486.868,0.5820462391814927,0.4179537608185073,1438.5035,1492.7642,,,,,,,,,,,98,100,30,"",""
2012-02-11,2012,0,,MIL,ORL,1501.2285,1547.5184,0.5766851419657587,0.4233148580342413,1492.7474,1555.9995,,,,,,,,,,,94,99,57,"",""
2012-02-12,2012,0,,TOR,LAL,1363.4058,1576.2212,0.3431207815224395,0.6568792184775605,1360.3644,1579.2626,,,,,,,,,,,92,94,29,"",""
2012-02-12,2012,0,,GSW,HOU,1466.7649,1568.3638,0.49769901417799917,0.5023009858220009,1476.556,1558.5726,,,,,,,,,,,106,97,53,"",""
2012-02-12,2012,0,,BOS,CHI,1556.2949,1697.3583,0.4411786515531278,0.5588213484468723,1563.6034,1690.0498,,,,,,,,,,,95,91,92,"",""
2012-02-12,2012,0,,ATL,MIA,1546.5188,1665.5117,0.472694214229912,0.527305785770088,1531.2649,1680.7656,,,,,,,,,,,87,107,88,"",""
2012-02-12,2012,0,,MEM,UTA,1576.3436,1468.598,0.7677910127912516,0.23220898720874839,1557.2318,1487.7098,,,,,,,,,,,88,98,55,"",""
2012-02-12,2012,0,,DET,WAS,1371.0411,1285.6865,0.7440234752849526,0.2559765247150474,1341.4318,1315.2959,,,,,,,,,,,77,98,1,"",""
2012-02-13,2012,0,,DAL,LAC,1613.5017,1544.5488,0.725631670328208,0.27436832967179203,1616.559,1541.4916,,,,,,,,,,,96,92,80,"",""
2012-02-13,2012,0,,GSW,PHO,1476.556,1494.6781,0.6156978102857946,0.3843021897142054,1482.134,1489.1001,,,,,,,,,,,102,96,40,"",""
2012-02-13,2012,0,,ORL,MIN,1555.9995,1438.5035,0.7776471960590929,0.22235280394090706,1560.6409,1433.8622,,,,,,,,,,,102,89,44,"",""
2012-02-13,2012,0,,NOP,UTA,1379.8214,1487.7098,0.48864963015274326,0.5113503698472568,1387.7799,1479.7513,,,,,,,,,,,86,80,18,"",""
2012-02-13,2012,0,,MIL,MIA,1492.7474,1680.7656,0.37597366074890376,0.6240263392510963,1482.0483,1691.4648,,,,,,,,,,,96,114,81,"",""
2012-02-13,2012,0,,CHO,PHI,1274.9354,1582.6869,0.23220293204617887,0.7677970679538211,1271.0592,1586.5631,,,,,,,,,,,89,98,12,"",""
2012-02-14,2012,0,,DET,SAS,1341.4318,1641.4055,0.24028070879483984,0.7597192912051601,1338.8116,1644.0256,,,,,,,,,,,95,99,35,"",""
2012-02-14,2012,0,,DEN,PHO,1570.6012,1489.1001,0.7397759381952946,0.26022406180470536,1577.2579,1482.4434,,,,,,,,,,,109,92,59,"",""
2012-02-14,2012,0,,POR,WAS,1559.0042,1315.2959,0.8785258681834951,0.1214741318165049,1526.3767,1347.9233,,,,,,,,,,,109,124,16,"",""
2012-02-14,2012,0,,OKC,UTA,1667.0822,1479.7513,0.8394322256257452,0.16056777437425485,1672.2307,1474.6028,,,,,,,,,,,111,85,76,"",""
2012-02-14,2012,0,,LAL,ATL,1579.2626,1531.2649,0.700974623420122,0.29902537657987804,1584.1177,1526.4098,,,,,,,,,,,86,78,71,"",""
2012-02-14,2012,0,,IND,MIA,1556.1625,1691.4648,0.44937002500834516,0.5506299749916548,1544.3947,1703.2327,,,,,,,,,,,90,105,92,"",""
2012-02-14,2012,0,,CHI,SAC,1690.0498,1410.2533,0.8990110660937092,0.10098893390629082,1691.2477,1409.0554,,,,,,,,,,,121,115,63,"",""
2012-02-14,2012,0,,MEM,HOU,1557.2318,1558.5726,0.6382849364817206,0.3617150635182794,1564.1901,1551.6144,,,,,,,,,,,93,83,72,"",""
2012-02-14,2012,0,,TOR,NYK,1360.3644,1492.7642,0.45350763262586,0.54649236737414,1355.4218,1497.7068,,,,,,,,,,,87,90,15,"",""
2012-02-15,2012,0,,HOU,OKC,1551.6144,1672.2307,0.4703655327136312,0.5296344672863689,1555.9677,1667.8774,,,,,,,,,,,96,95,89,"",""
2012-02-15,2012,0,,GSW,POR,1482.134,1526.3767,0.5795593680452401,0.4204406319547599,1476.2719,1532.2389,,,,,,,,,,,91,93,48,"",""
2012-02-15,2012,0,,PHO,ATL,1482.4434,1526.4098,0.5799468791469159,0.4200531208530841,1476.5759,1532.2772,,,,,,,,,,,99,101,48,"",""
2012-02-15,2012,0,,MIN,CHO,1433.8622,1271.0592,0.8194781149891526,0.18052188501084743,1437.3335,1267.5879,,,,,,,,,,,102,90,2,"",""
2012-02-15,2012,0,,MIL,NOP,1482.0483,1387.7799,0.7536730258598761,0.24632697414012394,1472.0707,1397.7576,,,,,,,,,,,89,92,18,"",""
2012-02-15,2012,0,,NYK,SAC,1497.7068,1409.0554,0.747621097057902,0.25237890294209797,1503.6115,1403.1508,,,,,,,,,,,100,85,25,"",""
2012-02-15,2012,0,,BOS,DET,1563.6034,1338.8116,0.8664179933924299,0.13358200660757014,1539.3081,1363.1069,,,,,,,,,,,88,98,21,"",""
2012-02-15,2012,0,,ORL,PHI,1560.6409,1586.5631,0.6050199307884729,0.39498006921152706,1571.1252,1576.0787,,,,,,,,,,,103,87,78,"",""
2012-02-15,2012,0,,LAC,WAS,1541.4916,1347.9233,0.8442129783801016,0.15578702161989844,1545.3345,1344.0804,,,,,,,,,,,102,84,20,"",""
2012-02-15,2012,0,,DAL,DEN,1616.559,1577.2579,0.6903768276934906,0.3096231723065094,1625.0447,1568.7722,,,,,,,,,,,102,84,86,"",""
2012-02-15,2012,0,,NJN,MEM,1311.2319,1564.1901,0.29307455483783607,0.7069254451621639,1307.5568,1567.8652,,,,,,,,,,,100,105,16,"",""
2012-02-15,2012,0,,CLE,IND,1389.1813,1544.3947,0.42120373854828813,0.5787962614517119,1402.517,1531.059,,,,,,,,,,,98,87,29,"",""
2012-02-15,2012,0,,TOR,SAS,1355.4218,1644.0256,0.2524306072479183,0.7475693927520817,1351.7313,1647.7161,,,,,,,,,,,106,113,40,"",""
2012-02-16,2012,0,,CHI,BOS,1691.2477,1539.3081,0.8100416638092246,0.1899583361907754,1694.3254,1536.2303,,,,,,,,,,,89,80,90,"",""
2012-02-16,2012,0,,POR,LAC,1532.2389,1545.3345,0.622520886073292,0.37747911392670797,1524.7583,1552.8151,,,,,,,,,,,71,74,64,"",""
2012-02-16,2012,0,,IND,NJN,1531.059,1307.5568,0.865556469970303,0.134443530029697,1532.5621,1306.0536,,,,,,,,,,,93,88,11,"",""
2012-02-17,2012,0,,OKC,GSW,1667.8774,1476.2719,0.8427212053424942,0.15727879465750583,1672.4858,1471.6635,,,,,,,,,,,110,87,76,"",""
2012-02-17,2012,0,,LAL,PHO,1584.1177,1476.5759,0.7675817854979786,0.23241821450202138,1588.7565,1471.9371,,,,,,,,,,,111,99,59,"",""
2012-02-17,2012,0,,MEM,DEN,1567.8652,1568.7722,0.6388612731687711,0.36113872683122894,1570.5702,1566.0673,,,,,,,,,,,103,102,77,"",""
2012-02-17,2012,0,,NYK,NOP,1503.6115,1397.7576,0.7658438870132382,0.23415611298676176,1492.0146,1409.3544,,,,,,,,,,,85,89,24,"",""
2012-02-17,2012,0,,HOU,MIN,1555.9677,1437.3335,0.7787780554823618,0.2212219445176382,1532.8376,1460.4635,,,,,,,,,,,98,111,43,"",""
2012-02-17,2012,0,,DET,SAC,1363.1069,1403.1508,0.585437347475287,0.414562652524713,1369.2249,1397.0328,,,,,,,,,,,114,108,6,"",""
2012-02-17,2012,0,,CLE,MIA,1402.517,1703.2327,0.2395018665683535,0.7604981334316465,1394.8311,1710.9186,,,,,,,,,,,87,111,64,"",""
2012-02-17,2012,0,,UTA,WAS,1474.6028,1344.0804,0.7903429069084382,0.20965709309156177,1479.1561,1339.5271,,,,,,,,,,,114,100,10,"",""
2012-02-17,2012,0,,TOR,CHO,1351.7313,1267.5879,0.7426933391045424,0.2573066608954576,1337.0762,1282.243,,,,,,,,,,,91,98,0,"",""
2012-02-17,2012,0,,PHI,DAL,1576.0787,1625.0447,0.5729201413013222,0.4270798586986778,1566.0287,1635.0947,,,,,,,,,,,75,82,86,"",""
2012-02-17,2012,0,,ORL,MIL,1571.1252,1472.0707,0.7587520517526557,0.2412479482473443,1575.1766,1468.0193,,,,,,,,,,,94,85,55,"",""
2012-02-18,2012,0,,CHI,NJN,1694.3254,1306.0536,0.9432522866026191,0.05674771339738094,1658.3025,1342.0765,,,,,,,,,,,85,97,35,"",""
2012-02-18,2012,0,,MEM,GSW,1570.5702,1471.6635,0.758596279811621,0.24140372018837897,1572.2538,1469.9799,,,,,,,,,,,104,103,55,"",""
2012-02-18,2012,0,,POR,ATL,1524.7583,1532.2772,0.6300343097664364,0.3699656902335636,1536.0436,1520.9919,,,,,,,,,,,97,77,59,"",""
2012-02-18,2012,0,,LAC,SAS,1552.8151,1647.7161,0.507337524071014,0.49266247592898604,1547.1191,1653.412,,,,,,,,,,,100,103,86,"",""
2012-02-19,2012,0,,NJN,MIL,1342.0765,1468.0193,0.4627345419838818,0.5372654580161182,1334.4491,1475.6467,,,,,,,,,,,85,92,10,"",""
2012-02-19,2012,0,,MIA,ORL,1710.9186,1575.1766,0.7952782050868459,0.20472179491315412,1714.927,1571.1682,,,,,,,,,,,90,78,95,"",""
2012-02-19,2012,0,,HOU,UTA,1532.8376,1479.1561,0.7077873339909941,0.29221266600900586,1540.1543,1471.8395,,,,,,,,,,,101,85,48,"",""
2012-02-19,2012,0,,PHO,LAL,1471.9371,1588.7565,0.4758138284829025,0.5241861715170975,1484.3026,1576.391,,,,,,,,,,,102,90,59,"",""
2012-02-19,2012,0,,OKC,DEN,1672.4858,1566.0673,0.7664262139273657,0.23357378607263435,1675.5862,1562.9669,,,,,,,,,,,124,118,91,"",""
2012-02-19,2012,0,,IND,CHO,1532.5621,1282.243,0.8825288640638831,0.11747113593611691,1537.0541,1277.7511,,,,,,,,,,,108,73,8,"",""
2012-02-19,2012,0,,MIN,PHI,1460.4635,1566.0287,0.49199171829469296,0.5080082817053071,1464.5885,1561.9037,,,,,,,,,,,92,91,51,"",""
2012-02-19,2012,0,,CLE,SAC,1394.8311,1397.0328,0.637139986717662,0.36286001328233797,1397.5515,1394.3124,,,,,,,,,,,93,92,8,"",""
2012-02-19,2012,0,,DET,BOS,1369.2249,1536.2303,0.404749471124384,0.595250528875616,1386.161,1519.2942,,,,,,,,,,,96,81,24,"",""
2012-02-19,2012,0,,NYK,DAL,1492.0146,1635.0947,0.43831853890785044,0.5616814610921496,1501.8026,1625.3068,,,,,,,,,,,104,97,73,"",""
2012-02-20,2012,0,,OKC,NOP,1675.5862,1409.3544,0.8916975962267116,0.10830240377328837,1677.1072,1407.8334,,,,,,,,,,,101,93,60,"",""
2012-02-20,2012,0,,UTA,SAS,1471.8395,1653.412,0.38471824728642773,0.6152817527135723,1467.2714,1657.9801,,,,,,,,,,,102,106,72,"",""
2012-02-20,2012,0,,LAL,POR,1576.391,1536.0436,0.6916628028551518,0.3083371971448482,1582.496,1529.9386,,,,,,,,,,,103,92,72,"",""
2012-02-20,2012,0,,DEN,MIN,1562.9669,1464.5885,0.7580389242801576,0.24196107571984238,1564.9849,1462.5706,,,,,,,,,,,103,101,52,"",""
2012-02-20,2012,0,,GSW,LAC,1469.9799,1547.1191,0.532851939045047,0.467148060954953,1477.6987,1539.4003,,,,,,,,,,,104,97,49,"",""
2012-02-20,2012,0,,HOU,MEM,1540.1543,1572.2538,0.5964913217176429,0.40350867828235715,1544.9952,1567.4128,,,,,,,,,,,97,93,72,"",""
2012-02-20,2012,0,,NYK,NJN,1501.8026,1334.4491,0.8233208290551128,0.17667917094488717,1482.7847,1353.467,,,,,,,,,,,92,100,12,"",""
2012-02-20,2012,0,,CHI,ATL,1658.3025,1520.9919,0.7967444000855578,0.2032555999144422,1662.0646,1517.2299,,,,,,,,,,,90,79,83,"",""
2012-02-20,2012,0,,MIL,ORL,1475.6467,1571.1682,0.5064447226472631,0.49355527735273685,1469.9637,1576.8512,,,,,,,,,,,90,93,56,"",""
2012-02-20,2012,0,,DAL,BOS,1625.3068,1519.2942,0.7660076715450108,0.23399232845498918,1630.9551,1513.6459,,,,,,,,,,,89,73,77,"",""
2012-02-20,2012,0,,PHO,WAS,1484.3026,1339.5271,0.803614646971163,0.19638535302883697,1488.9202,1334.9095,,,,,,,,,,,104,88,11,"",""
2012-02-21,2012,0,,MIA,SAC,1714.927,1394.3124,0.918433605381999,0.08156639461800097,1716.3473,1392.8921,,,,,,,,,,,120,108,64,"",""
2012-02-21,2012,0,,MEM,PHI,1567.4128,1561.9037,0.6473381652867949,0.3526618347132051,1575.3823,1553.9342,,,,,,,,,,,89,76,75,"",""
2012-02-21,2012,0,,POR,SAS,1529.9386,1657.9801,0.4597324351646723,0.5402675648353277,1559.8066,1628.1121,,,,,,,,,,,137,97,84,"",""
2012-02-21,2012,0,,CLE,DET,1397.5515,1386.161,0.655028120554641,0.344971879445359,1400.1121,1383.6005,,,,,,,,,,,101,100,7,"",""
2012-02-21,2012,0,,IND,NOP,1537.0541,1407.8334,0.7890985769325294,0.21090142306747062,1540.5236,1404.3639,,,,,,,,,,,117,108,32,"",""
2012-02-22,2012,0,,CLE,NOP,1400.1121,1404.3639,0.6344072165071801,0.3655927834928199,1390.4423,1414.0337,,,,,,,,,,,84,89,10,"",""
2012-02-22,2012,0,,CHI,MIL,1662.0646,1469.9637,0.843098813394964,0.15690118660503605,1666.0856,1465.9427,,,,,,,,,,,110,91,73,"",""
2012-02-22,2012,0,,NJN,ORL,1353.467,1576.8512,0.329542154701614,0.670457845298386,1344.6804,1585.6378,,,,,,,,,,,91,108,27,"",""
2012-02-22,2012,0,,MIN,UTA,1462.5706,1467.2714,0.6338075380826795,0.36619246191732047,1465.8586,1463.9833,,,,,,,,,,,100,98,30,"",""
2012-02-22,2012,0,,OKC,BOS,1677.1072,1513.6459,0.8200380282970607,0.17996197170293926,1681.1095,1509.6436,,,,,,,,,,,119,104,84,"",""
2012-02-22,2012,0,,TOR,DET,1337.0762,1383.6005,0.5763557140087464,0.4236442859912536,1345.5082,1375.1685,,,,,,,,,,,103,93,3,"",""
2012-02-22,2012,0,,LAC,DEN,1539.4003,1564.9849,0.6054842474135274,0.39451575258647265,1546.1616,1558.2235,,,,,,,,,,,103,95,70,"",""
2012-02-22,2012,0,,DAL,LAL,1630.9551,1582.496,0.7015310547974171,0.29846894520258294,1619.7505,1593.7006,,,,,,,,,,,91,96,88,"",""
2012-02-22,2012,0,,HOU,PHI,1544.9952,1553.9342,0.6281268308143138,0.37187316918568625,1550.356,1548.5735,,,,,,,,,,,93,87,69,"",""
2012-02-22,2012,0,,WAS,SAC,1334.9095,1392.8921,0.5601748233043351,0.4398251766956649,1324.3837,1403.418,,,,,,,,,,,107,115,3,"",""
2012-02-22,2012,0,,CHO,IND,1277.7511,1540.5236,0.28150797465003197,0.718492025349968,1271.3441,1546.9305,,,,,,,,,,,88,102,8,"",""
2012-02-22,2012,0,,PHO,GSW,1488.9202,1477.6987,0.6548082578776017,0.34519174212239834,1481.9742,1484.6447,,,,,,,,,,,104,106,39,"",""
2012-02-22,2012,0,,NYK,ATL,1482.7847,1517.2299,0.5932371176375745,0.4067628823624255,1494.1069,1505.9076,,,,,,,,,,,99,82,46,"",""
2012-02-23,2012,0,,MIA,NYK,1716.3473,1494.1069,0.8647089805183379,0.1352910194816621,1719.1141,1491.3401,,,,,,,,,,,102,88,86,"",""
2012-02-23,2012,0,,ATL,ORL,1505.9076,1585.6378,0.5291375361672572,0.4708624638327428,1512.4291,1579.1163,,,,,,,,,,,83,78,67,"",""
2012-02-23,2012,0,,DEN,SAS,1558.2235,1628.1121,0.5432256157313471,0.4567743842686529,1543.2351,1643.1005,,,,,,,,,,,99,114,84,"",""
